-70.714538,-33.446417,28655916,LO PRADO,SANTA MARTA 602
-70.575132,-33.575993,28657129,PUENTE ALTO,CALLE EL PATIO 0585
-70.587116,-33.603796,28657609,PUENTE ALTO,DOMINGO TOCORNAL 913
-70.581623,-33.501194,28657706,PENALOLEN,AV LAS TORRES 4829
-70.680059,-33.547153,28657862,EL BOSQUE,JUAN ESPEJO 9808
-70.563867,-33.594154,28658044,PUENTE ALTO,SAN ALBERTO 1223
-70.752825,-33.431516,28659237,PUDAHUEL,SAN DANIEL 8867 1
-70.717412,-33.357954,28659970,QUILICURA,SAN ANDRES 0301
-70.584881,-33.589432,28661215,PUENTE ALTO,COQUIMBO 2449
-70.53116,-33.459027,28662432,LA REINA,TALINAY 9753
-70.566875,-33.473037,28662645,PENALOLEN,AVENIDA GENERAL ALEJANDRO SEPULVEDA 2065
-70.755365,-33.459364,28662947,PUDAHUEL,AVENIDA LAGUNA SUR 8617
-70.754206,-33.457342,28662963,PUDAHUEL,EL PEHUEN 8603
-70.630804,-33.411456,28663722,RECOLETA,ARZOBISPO VALDIVIESO 0501
-70.737724,-33.362343,28663730,QUILICURA,PASAJE ESTERO MAIQUEN 026
-70.676255,-33.503548,28664125,PEDRO A. CERDA,QUEMCHI 6016
-70.639073,-33.41371,28664230,RECOLETA,AV VALDIVIESO 0452
-70.706437,-33.557695,28664273,SAN BERNARDO,ARTURO PACHECO ALTAMIRANO 11558
-70.573356,-33.56596,28664338,PUENTE ALTO,NONATO COO 4214
-70.619903,-33.537097,28664354,LA GRANJA,AV LA SERENA 8286 31
-70.676156,-33.503396,28664370,PEDRO A. CERDA,QUEMCHI 5986
